"weave","exposure","target","replication","rmse","overexposed","sd_exposure"
"ds","bigm","maxinfo","32",0.330865773885635,0.0484140233722871,0.0820047048407318
"ds","bigm","maxinfo","33",0.324229386739437,0.0400667779632721,0.0819187702974864
"ds","bigm","maxinfo","34",0.321756110403919,0.0417362270450751,0.0822228953863493
"ds","bigm","maxinfo","35",0.328166090358922,0.0333889816360601,0.0816439908880168
"ds","bigm","maxinfo","36",0.32484107339131,0.0367278797996661,0.0815552354669463
"ds","bigm","maxinfo","37",0.336068357956219,0.0450751252086811,0.0817580473407894
"ds","bigm","maxinfo","38",0.330730246296046,0.0383973288814691,0.0816080409751484
"ds","bigm","maxinfo","39",0.323932472619392,0.0417362270450751,0.0818939838608684
"ds","bigm","maxinfo","4",0.327476836936622,0.0367278797996661,0.0819104248735902
"ds","bigm","maxinfo","40",0.323930094967799,0.0550918196994992,0.0819750070645903
"ds","bigm","maxinfo","41",0.331872767981877,0.0450751252086811,0.0820285820402495
"ds","bigm","maxinfo","42",0.32778083776549,0.0400667779632721,0.0817252390203823
"ds","bigm","maxinfo","43",0.32476273172092,0.0367278797996661,0.0818839915420898
"ds","bigm","maxinfo","44",0.32123855728654,0.0350584307178631,0.0815787743967085
"ds","bigm","maxinfo","45",0.325488160094139,0.0350584307178631,0.0816343874930578
"ds","bigm","maxinfo","46",0.325059717875469,0.0400667779632721,0.0817795362695974
"ds","bigm","maxinfo","47",0.33061342197346,0.0417362270450751,0.0817393940465212
"ds","bigm","maxinfo","48",0.326079042708714,0.0450751252086811,0.0819616745657438
"ds","bigm","maxinfo","49",0.322765315232865,0.0467445742904841,0.0818322681525987
"ds","bigm","maxinfo","5",0.329561963414978,0.0350584307178631,0.0816087327526932
"ds","bigm","maxinfo","50",0.327093594596498,0.0417362270450751,0.0819455230001088
"ds","bigm","maxinfo","51",0.331616869750269,0.0484140233722871,0.0819967556497559
"ds","bigm","maxinfo","52",0.321619098481543,0.0333889816360601,0.0815073190219298
"ds","bigm","maxinfo","53",0.326930861939557,0.0450751252086811,0.08204911721696
"ds","bigm","maxinfo","54",0.332666532795011,0.0417362270450751,0.0818429900931459
"ds","bigm","maxinfo","55",0.331569473268179,0.0400667779632721,0.0815844571971238
"ds","bigm","maxinfo","56",0.328889404338164,0.0317195325542571,0.0816805530903121
"ds","bigm","maxinfo","57",0.332060871380136,0.0350584307178631,0.0816540576317015
"ds","bigm","maxinfo","58",0.327798304846343,0.0467445742904841,0.0817925770644151
"ds","bigm","maxinfo","59",0.325966055890833,0.0383973288814691,0.0816680259680242
"ds","bigm","maxinfo","6",0.325838556683326,0.0484140233722871,0.0817061369789866
"ds","bigm","maxinfo","60",0.320539764902716,0.0500834724540902,0.0817737165170173
"ds","bigm","maxinfo","61",0.323254018802829,0.0367278797996661,0.0818475390147523
"ds","bigm","maxinfo","62",0.327829029569822,0.0300500834724541,0.0815579657865473
"ds","bigm","maxinfo","63",0.330245321932676,0.0450751252086811,0.0820158022376447
"ds","bigm","maxinfo","64",0.334515083782605,0.0484140233722871,0.0818126523072929
"ds","bigm","maxinfo","65",0.325505964597904,0.0417362270450751,0.0817326736609952
"ds","bigm","maxinfo","66",0.325729834658286,0.0450751252086811,0.0820172196861467
"ds","bigm","maxinfo","67",0.324256642392235,0.0350584307178631,0.081733672097105
"ds","bigm","maxinfo","68",0.32728602148407,0.0350584307178631,0.0820461219745681
"ds","bigm","maxinfo","69",0.328957061682625,0.0417362270450751,0.0820075980081462
"ds","bigm","maxinfo","7",0.325683410993994,0.0534223706176962,0.0821936670734762
"ds","bigm","maxinfo","70",0.330667840697898,0.0317195325542571,0.0817183979642793
"ds","bigm","maxinfo","71",0.327810184402156,0.0400667779632721,0.0818202842025463
"ds","bigm","maxinfo","72",0.329819968880342,0.0367278797996661,0.0819426864144581
"ds","bigm","maxinfo","73",0.32052380770306,0.0484140233722871,0.0818925667297146
"ds","bigm","maxinfo","74",0.329887714928277,0.0417362270450751,0.0816657776638024
"ds","bigm","maxinfo","75",0.32490060727152,0.0333889816360601,0.0818014333142747
"ds","bigm","maxinfo","76",0.322235911497548,0.0333889816360601,0.0820378025513462
"ds","bigm","maxinfo","77",0.326818252431016,0.0450751252086811,0.0819637670416285
"ds","bigm","maxinfo","78",0.329686529236579,0.0484140233722871,0.0822073183355466
"ds","bigm","maxinfo","79",0.326683167166454,0.0367278797996661,0.0817920839320161
"ds","bigm","maxinfo","8",0.333380917212485,0.0417362270450751,0.0817081263011273
"ds","bigm","maxinfo","80",0.327483413912694,0.0333889816360601,0.0820280218290032
"ds","bigm","maxinfo","81",0.328818460821303,0.0417362270450751,0.0817776566533991
"ds","bigm","maxinfo","82",0.319889806863571,0.0434056761268781,0.0819517492674122
"ds","bigm","maxinfo","83",0.330376138674257,0.0417362270450751,0.0820791027464015
"ds","bigm","maxinfo","84",0.327007419140516,0.0534223706176962,0.0819877499861298
"ds","bigm","maxinfo","85",0.324254820632072,0.0367278797996661,0.0818220246818603
"ds","bigm","maxinfo","86",0.327065178175442,0.0333889816360601,0.0816963689500799
"ds","bigm","maxinfo","87",0.320613457387865,0.0383973288814691,0.0816037606761096
"ds","bigm","maxinfo","88",0.32565033793557,0.0317195325542571,0.0816210968774644
"ds","bigm","maxinfo","89",0.324626423258194,0.0434056761268781,0.0817835104768388
"ds","bigm","maxinfo","9",0.321845344588057,0.0450751252086811,0.0821670342392927
"ds","bigm","maxinfo","90",0.324705445344215,0.0450751252086811,0.0818676032312227
"ds","bigm","maxinfo","91",0.328117721893186,0.0417362270450751,0.0817478281177471
"ds","bigm","maxinfo","92",0.326646503783189,0.0484140233722871,0.0818319591751105
"ds","bigm","maxinfo","93",0.329759137924109,0.0500834724540902,0.0820866177889485
"ds","bigm","maxinfo","94",0.32914518886752,0.0567612687813022,0.0822679908491552
"ds","bigm","maxinfo","95",0.328139432363784,0.0417362270450751,0.0819534183947449
"ds","bigm","maxinfo","96",0.324860468443495,0.0367278797996661,0.0817320263077868
"ds","bigm","maxinfo","97",0.32918605970996,0.0417362270450751,0.0818567496841791
"ds","bigm","maxinfo","98",0.323302661783075,0.0417362270450751,0.0820455732969238
"ds","bigm","maxinfo","99",0.326112020669397,0.0417362270450751,0.0817884814401337
"ds","none","goalinfo6","1",0.380368027438557,0.0434056761268781,0.0927288757180592
"ds","none","goalinfo6","10",0.381643866130909,0.0417362270450751,0.0919603883239834
"ds","none","goalinfo6","100",0.387605516989493,0.0434056761268781,0.0931117736123972
"ds","none","goalinfo6","11",0.378214266084464,0.0417362270450751,0.0926225431286261
"ds","none","goalinfo6","12",0.372612235634721,0.0417362270450751,0.0927348251915456
"ds","none","goalinfo6","13",0.387834135219724,0.0434056761268781,0.093478226556219
"ds","none","goalinfo6","14",0.380581009347461,0.0434056761268781,0.092978556041563
"ds","none","goalinfo6","15",0.382919559613991,0.0417362270450751,0.0924838287082519
"ds","none","goalinfo6","16",0.38030965944209,0.0434056761268781,0.0928515965068726
"ds","none","goalinfo6","17",0.387154928396719,0.0417362270450751,0.0926555312372572
"ds","none","goalinfo6","18",0.377759659830986,0.0417362270450751,0.0934002978014175
"ds","none","goalinfo6","19",0.383213061634568,0.0417362270450751,0.0931260122512586
"ds","none","goalinfo6","2",0.388694558210953,0.0434056761268781,0.0928707829102172
"ds","none","goalinfo6","20",0.378462024113654,0.0434056761268781,0.0929209214121472
"ds","none","goalinfo6","21",0.38096737179189,0.0434056761268781,0.0929325859376517
"ds","none","goalinfo6","22",0.378992598966213,0.0400667779632721,0.0929952369260487
"ds","none","goalinfo6","23",0.380074916440223,0.0434056761268781,0.0927533182016699
"ds","none","goalinfo6","24",0.383341163386201,0.0434056761268781,0.0929130429800621
"ds","none","goalinfo6","25",0.380492127538724,0.0417362270450751,0.0928018140966414
"ds","none","goalinfo6","26",0.380689410295454,0.0417362270450751,0.0926815678584357
"ds","none","goalinfo6","27",0.386448401202345,0.0434056761268781,0.0933579609542787
"ds","none","goalinfo6","28",0.377082569759534,0.0417362270450751,0.0928516743092746
"ds","none","goalinfo6","29",0.381040815872565,0.0434056761268781,0.0929289604101175
"ds","none","goalinfo6","3",0.379486421920101,0.0434056761268781,0.0926648131851439
"ds","none","goalinfo6","30",0.372380895019593,0.0434056761268781,0.0929670116842555
"ds","none","goalinfo6","31",0.385483943980621,0.0417362270450751,0.0923481429645022
"ds","none","goalinfo6","32",0.383306775728283,0.0434056761268781,0.0928442006586769
"ds","none","goalinfo6","33",0.37990633840458,0.0434056761268781,0.0930075803935592
"ds","none","goalinfo6","34",0.381635613117296,0.0417362270450751,0.0929917828784091
"ds","none","goalinfo6","35",0.381360726495956,0.0434056761268781,0.0925122555957509
"ds","none","goalinfo6","36",0.377763103285031,0.0434056761268781,0.0925840598470097
"ds","none","goalinfo6","37",0.387879320799561,0.0434056761268781,0.0927396750861199
"ds","none","goalinfo6","38",0.37281635246988,0.0417362270450751,0.0925843430566219
"ds","none","goalinfo6","39",0.386656093292355,0.0417362270450751,0.09233811203258
"ds","none","goalinfo6","4",0.378516877558804,0.0417362270450751,0.0925666089957139
"ds","none","goalinfo6","40",0.384981167818988,0.0434056761268781,0.0929509007152418
"ds","none","goalinfo6","41",0.383062310926419,0.0417362270450751,0.0929574137973682
"ds","none","goalinfo6","42",0.381414806766125,0.0417362270450751,0.0927246896509503
"ds","none","goalinfo6","43",0.379956374227419,0.0417362270450751,0.0924155352080381
"ds","none","goalinfo6","44",0.379261141510483,0.0417362270450751,0.0925082101244547
"ds","none","goalinfo6","45",0.373455490497002,0.0417362270450751,0.0922556349746584
"ds","none","goalinfo6","46",0.392337033986436,0.0417362270450751,0.0927877650435016
"ds","none","goalinfo6","47",0.383021926717806,0.0434056761268781,0.0931108627021536
"ds","none","goalinfo6","48",0.387685839425059,0.0417362270450751,0.0928290072800748
"ds","none","goalinfo6","49",0.385601933512143,0.0417362270450751,0.0919922985214143
"ds","none","goalinfo6","5",0.377626685023544,0.0400667779632721,0.0925131311874293
"ds","none","goalinfo6","50",0.381190199863866,0.0400667779632721,0.0921488884147955
"ds","none","goalinfo6","51",0.374345565045803,0.0417362270450751,0.0925044956548058
"ds","none","goalinfo6","52",0.377291917039739,0.0434056761268781,0.0933709943500401
"ds","none","goalinfo6","53",0.382709391981036,0.0434056761268781,0.0924863065556003
"ds","none","goalinfo6","54",0.381740443529866,0.0434056761268781,0.0930080183760319
"ds","none","goalinfo6","55",0.383275974816879,0.0434056761268781,0.0925228120327648
"ds","none","goalinfo6","56",0.379270013992785,0.0417362270450751,0.0924188312983742
"ds","none","goalinfo6","57",0.383723592317188,0.0434056761268781,0.0930966346791912
"ds","none","goalinfo6","58",0.38128117547332,0.0434056761268781,0.0935978938316879
"ds","none","goalinfo6","59",0.38220685913176,0.0400667779632721,0.0926020860009892
"ds","none","goalinfo6","6",0.379815188153092,0.0434056761268781,0.0927315562021963
"ds","none","goalinfo6","60",0.379605365625052,0.0434056761268781,0.0928917583707305
"ds","none","goalinfo6","61",0.381786584820709,0.0417362270450751,0.0931895998257375
"ds","none","goalinfo6","62",0.381967367532952,0.0434056761268781,0.0932130955458134
"ds","none","goalinfo6","63",0.384283502918201,0.0434056761268781,0.0927157910155598
"ds","none","goalinfo6","64",0.380396187375272,0.0434056761268781,0.0927479310082794
"ds","none","goalinfo6","65",0.383433550980455,0.0434056761268781,0.0926258275196926
"ds","none","goalinfo6","66",0.381111081461487,0.0417362270450751,0.0932351799119098
"ds","none","goalinfo6","67",0.379845409716371,0.0434056761268781,0.0927948648026457
"ds","none","goalinfo6","68",0.38510650063005,0.0417362270450751,0.0929696183910354
"ds","none","goalinfo6","69",0.385002858474416,0.0417362270450751,0.0934997296365209
"ds","none","goalinfo6","7",0.375599061009549,0.0417362270450751,0.0931871586239408
"ds","none","goalinfo6","70",0.379161647075509,0.0417362270450751,0.0927231797926767
"ds","none","goalinfo6","71",0.388547296926581,0.0417362270450751,0.0928846472942222
"ds","none","goalinfo6","72",0.378911693877115,0.0434056761268781,0.0922468730957784
"ds","none","goalinfo6","73",0.377870312897555,0.0434056761268781,0.0928558683385809
"ds","none","goalinfo6","74",0.382851875403103,0.0400667779632721,0.0923460634175847
"ds","none","goalinfo6","75",0.385693022672403,0.0417362270450751,0.0929074936980129
"ds","none","goalinfo6","76",0.375483986442109,0.0417362270450751,0.0928657345822118
"ds","none","goalinfo6","77",0.37110984649943,0.0434056761268781,0.09321953864532
"ds","none","goalinfo6","78",0.384872340966607,0.0417362270450751,0.0927548210790515
"ds","none","goalinfo6","79",0.386353075855547,0.0434056761268781,0.0924770001811469
"ds","none","goalinfo6","8",0.377058632853147,0.0417362270450751,0.0931723291560502
"ds","none","goalinfo6","80",0.385055677502713,0.0417362270450751,0.0927164424809135
"ds","none","goalinfo6","81",0.381225279606565,0.0434056761268781,0.093162187364172
"ds","none","goalinfo6","82",0.380400108213638,0.0417362270450751,0.0928080421420992
"ds","none","goalinfo6","83",0.383284804507426,0.0417362270450751,0.0929451867307656
"ds","none","goalinfo6","84",0.382719721084168,0.0417362270450751,0.0927192091736918
"ds","none","goalinfo6","85",0.372833679511274,0.0434056761268781,0.0930932131346566
"ds","none","goalinfo6","86",0.374140719174174,0.0434056761268781,0.0927168219591759
"ds","none","goalinfo6","87",0.379035421444062,0.0417362270450751,0.0927939392480244
"ds","none","goalinfo6","88",0.378802210966552,0.0417362270450751,0.0932019283175112
"ds","none","goalinfo6","89",0.382127711985523,0.0417362270450751,0.0932874271136637
"ds","none","goalinfo6","9",0.377139307336406,0.0417362270450751,0.0930942147505898
"ds","none","goalinfo6","90",0.37915049278359,0.0417362270450751,0.0925203091360898
"ds","none","goalinfo6","91",0.378428556129358,0.0434056761268781,0.0926638596229921
"ds","none","goalinfo6","92",0.382808654441754,0.0434056761268781,0.0931026080697714
"ds","none","goalinfo6","93",0.381136305678343,0.0417362270450751,0.0928875753234003
"ds","none","goalinfo6","94",0.377091447004556,0.0417362270450751,0.0931624307628759
"ds","none","goalinfo6","95",0.383724639854146,0.0417362270450751,0.0928477574536729
"ds","none","goalinfo6","96",0.38122353185607,0.0434056761268781,0.0924769466561169
"ds","none","goalinfo6","97",0.381900187287313,0.0434056761268781,0.0929850499219747
"ds","none","goalinfo6","98",0.380872529647278,0.0417362270450751,0.0922645555164295
"ds","none","goalinfo6","99",0.377420267510924,0.0417362270450751,0.092956276145715
"ds","none","goalinfo7","1",0.356992103805394,0.0450751252086811,0.0958313560722742
"ds","none","goalinfo7","10",0.353214619804988,0.0450751252086811,0.0962051895983146
"ds","none","goalinfo7","100",0.358798458566374,0.0450751252086811,0.0965478624471088
"ds","none","goalinfo7","11",0.360073370518866,0.0450751252086811,0.0964380570112018
"ds","none","goalinfo7","12",0.357310333446418,0.0450751252086811,0.0960627295259478
"ds","none","goalinfo7","13",0.363515532779247,0.0450751252086811,0.0963196961001135
"ds","none","goalinfo7","14",0.356802362960052,0.0450751252086811,0.0960164254549849
"ds","none","goalinfo7","15",0.355546087391384,0.0450751252086811,0.0965566011971457
"ds","none","goalinfo7","16",0.363273809541741,0.0450751252086811,0.0964775447072424
"ds","none","goalinfo7","17",0.360751012015251,0.0450751252086811,0.0964668503754876
"ds","none","goalinfo7","18",0.363588147985526,0.0450751252086811,0.0968183934746503
"ds","none","goalinfo7","19",0.357766758226717,0.0450751252086811,0.0961714041380029
"ds","none","goalinfo7","2",0.35353603431485,0.0450751252086811,0.0965493776176557
"ds","none","goalinfo7","20",0.353478127897443,0.0450751252086811,0.0966834982822602
"ds","none","goalinfo7","21",0.356225944164518,0.0450751252086811,0.0964157530459288
"ds","none","goalinfo7","22",0.349803791563894,0.0450751252086811,0.0965009385850113
"ds","none","goalinfo7","23",0.36211982167735,0.0450751252086811,0.0968765658315771
"ds","none","goalinfo7","24",0.353978009983679,0.0450751252086811,0.0962120121480025
"ds","none","goalinfo7","25",0.360471799855262,0.0450751252086811,0.0957097163823793
"ds","none","goalinfo7","26",0.352138815265303,0.0450751252086811,0.0969675709193309
"ds","none","goalinfo7","27",0.353421774031795,0.0450751252086811,0.096607390003594
"ds","none","goalinfo7","28",0.35522349267001,0.0450751252086811,0.0960945951376962
"ds","none","goalinfo7","29",0.361030334240177,0.0450751252086811,0.0962738380016818
"ds","none","goalinfo7","3",0.357397791657572,0.0450751252086811,0.0960827415375244
"ds","none","goalinfo7","30",0.357498292543412,0.0450751252086811,0.0963483651592405
"ds","none","goalinfo7","31",0.357245428508334,0.0450751252086811,0.0964731822508593
"ds","none","goalinfo7","32",0.361038076740791,0.0450751252086811,0.0963477771296337
"ds","none","goalinfo7","33",0.359732692378985,0.0467445742904841,0.0967749752263588
"ds","none","goalinfo7","34",0.363038539661839,0.0450751252086811,0.0965632084251902
"ds","none","goalinfo7","35",0.3645120297015,0.0450751252086811,0.0962597481175509
"ds","none","goalinfo7","36",0.366051602187792,0.0450751252086811,0.0961643220399689
"ds","none","goalinfo7","37",0.363997205366729,0.0450751252086811,0.0958469479713023
"ds","none","goalinfo7","38",0.360327066230412,0.0450751252086811,0.0965345719898301
